,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
477,971,0,17,1,0.7583377234391921,SmallWorld,3
478,972,0,16,1,0.7599604219619285,SmallWorld,3
479,972,0,16,1,0.7603210201649596,SmallWorld,3
480,975,0,14,0,0.7603210201649596,SmallWorld,3
481,974,1,14,0,0.761583113455665,SmallWorld,3
482,975,0,14,0,0.7610422163547105,SmallWorld,3
483,975,0,14,0,0.761583113455665,SmallWorld,3
484,975,0,14,0,0.761583113455665,SmallWorld,3
485,979,0,10,0,0.761583113455665,SmallWorld,3
486,978,0,10,1,0.7630255057167986,SmallWorld,3
487,978,0,9,2,0.7624846086191721,SmallWorld,3
488,978,0,11,0,0.7623043095866303,SmallWorld,3
489,978,0,11,0,0.7626649076517139,SmallWorld,3
490,978,0,11,0,0.7626649076517139,SmallWorld,3
