,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
1883,861,0,1,0,0.7226749335695305,Barabasi,1
1884,858,2,1,1,0.7226749335695305,Barabasi,1
1885,857,0,3,2,0.7210407440212577,Barabasi,1
1886,857,0,5,0,0.720859167404783,Barabasi,1
1887,857,0,5,0,0.7212223206377325,Barabasi,1
1888,857,0,5,0,0.7212223206377325,Barabasi,1
1889,857,0,5,0,0.7212223206377325,Barabasi,1
1890,858,0,4,0,0.7212223206377325,Barabasi,1
1891,859,0,3,0,0.721585473870682,Barabasi,1
1892,859,0,3,0,0.7219486271036314,Barabasi,1
1893,859,0,3,0,0.7219486271036314,Barabasi,1
1894,859,0,3,0,0.7219486271036314,Barabasi,1
1895,859,0,3,0,0.7219486271036314,Barabasi,1
1896,858,0,2,2,0.7219486271036314,Barabasi,1
1897,858,0,4,0,0.7212223206377325,Barabasi,1
1898,858,0,4,0,0.721585473870682,Barabasi,1
1899,858,0,4,0,0.721585473870682,Barabasi,1
1900,858,0,4,0,0.721585473870682,Barabasi,1
1901,859,0,3,0,0.721585473870682,Barabasi,1
1902,859,0,3,0,0.7219486271036314,Barabasi,1
1903,859,0,2,1,0.7219486271036314,Barabasi,1
1904,859,0,3,0,0.7217670504871566,Barabasi,1
1905,858,0,3,1,0.7219486271036314,Barabasi,1
